Nivå 0;Nivå 0 navn;Nivå 1;Nivå 1 navn;Nivå 2;Nivå 2 navn;Nivå 3;Nivå 3 navn;Nivå 4;Nivå 4 navn;Nivå 5;Nivå 5 navn;Type;Nivå 6;Nivå 6 navn;Ytelsesksted?;Hjelpekolonne;BESKRIVELSE;ATTRIBUTE14;ATTRIBUTE15;CREATION_DATE;SUMMARY_FLAG;START_DATE_ACTIVE;END_DATE_ACTIVE;;Sisrte bruksdato;;;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEA;Øst-Viken;BEA98;Avsluttede ksteder Øst-Viken;029600;AVSL NAV Arbeid og helse Øst-Viken;;;;;029600;AVSL NAV Arbeid og helse Øst-Viken;;;05.12.2018;N;;24.09.2021;;16.03.2021;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEA;Øst-Viken;BEA01;Region Øst-Viken;029610;NAV Arbeidsrådgivning Sør Øst-Viken;;;;;029610;NAV Arbeidsrådgivning Sør Øst-Viken;Fylkeskontor;0296100;03.12.2013;N;;;;26.01.2023;;029610;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEA;Øst-Viken;BEA01;Region Øst-Viken;029612;NAV Arbeid og helse Stab Øst-Viken;;;;;029612;NAV Arbeid og helse Stab Øst-Viken;Fylkeskontor;0296120;05.12.2018;N;;;;19.01.2023;;029612;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEA;Øst-Viken;BEA01;Region Øst-Viken;029614;NAV Arbeidsrådgivning Nord Øst-Viken;;;;;029614;NAV Arbeidsrådgivning Nord Øst-Viken;Fylkeskontor;0296140;05.12.2018;N;;;;26.01.2023;;029614;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEA;Øst-Viken;BEA01;Region Øst-Viken;029616;NAV SFJ Øst-Viken;;;;;029616;NAV SFJ Øst-Viken;Fylkeskontor;0296160;05.12.2018;N;;;;26.01.2023;;029616;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEA;Øst-Viken;BEA01;Region Øst-Viken;029618;NAV ROL Øst-Viken;;;;;029618;NAV ROL Øst-Viken;Fylkeskontor;0296180;05.12.2018;N;;;;26.01.2023;;029618;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEA;Øst-Viken;BEA01;Region Øst-Viken;029900;NAV Arbeidslivssenter Øst-Viken;;;;;029900;NAV Arbeidslivssenter Øst-Viken;Fylkeskontor;0299000;03.12.2013;N;;;;26.01.2023;;029900;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB02;NAV Frogner;031200;NAV Frogner;;;;;031200;NAV Frogner;NAV-kontor;0312000;03.12.2013;N;;;;26.01.2023;;031200;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB03;NAV St.Hanshaugen;031300;NAV St.Hanshaugen;;;;;031300;NAV St.Hanshaugen;NAV-kontor;0313000;03.12.2013;N;;;;26.01.2023;;031300;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB04;NAV Sagene;031400;NAV Sagene;;;;;031400;NAV Sagene;NAV-kontor;0314000;03.12.2013;N;;;;26.01.2023;;031400;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB05;NAV Grünerløkka;031500;NAV Grünerløkka;;;;;031500;NAV Grünerløkka;NAV-kontor;0315000;03.12.2013;N;;;;26.01.2023;;031500;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB06;NAV Gamle Oslo;031600;NAV Gamle Oslo;;;;;031600;NAV Gamle Oslo;NAV-kontor;0316000;03.12.2013;N;;;;26.01.2023;;031600;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB07;NAV Nordstrand;031800;NAV Nordstrand;;;;;031800;NAV Nordstrand;NAV-kontor;0318000;03.12.2013;N;;;;26.01.2023;;031800;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB08;NAV Søndre Nordstrand;031900;NAV Søndre Nordstrand;;;;;031900;NAV Søndre Nordstrand;NAV-kontor;0319000;03.12.2013;N;;;;26.01.2023;;031900;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB09;NAV Østensjø;032100;NAV Østensjø;;;;;032100;NAV Østensjø;NAV-kontor;0321000;03.12.2013;N;;;;26.01.2023;;032100;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB10;NAV Alna;032600;NAV Alna;;;;;032600;NAV Alna;NAV-kontor;0326000;03.12.2013;N;;;;26.01.2023;;032600;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB11;NAV Stovner;032700;NAV Stovner;;;;;032700;NAV Stovner;NAV-kontor;0327000;03.12.2013;N;;;;26.01.2023;;032700;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB12;NAV Grorud;032800;NAV Grorud;;;;;032800;NAV Grorud;NAV-kontor;0328000;03.12.2013;N;;;;26.01.2023;;032800;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB13;NAV Bjerke;033000;NAV Bjerke;;;;;033000;NAV Bjerke;NAV-kontor;0330000;03.12.2013;N;;;;26.01.2023;;033000;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB14;NAV Nordre Aker;033100;NAV Nordre Aker;;;;;033100;NAV Nordre Aker;NAV-kontor;0331000;03.12.2013;N;;;;26.01.2023;;033100;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB98;Avsluttede ksteder Oslo;033180;AVSL NAV NORDRE AKER ARBEID;;;;;033180;AVSL NAV NORDRE AKER ARBEID;;;03.12.2013;N;;28.03.2011;;23.01.2014;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB15;NAV Vestre Aker;033400;NAV Vestre Aker;;;;;033400;NAV Vestre Aker;NAV-kontor;0334000;03.12.2013;N;;;;26.01.2023;;033400;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB16;NAV Ullern;033500;NAV Ullern;;;;;033500;NAV Ullern;NAV-kontor;0335000;03.12.2013;N;;;;26.01.2023;;033500;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB98;Avsluttede ksteder Oslo;035080;AVSL NAV Intro Oslo (Gml);;;;;035080;AVSL NAV Intro Oslo (Gml);;;03.12.2013;N;;17.09.2021;;21.08.2017;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB98;Avsluttede ksteder Oslo;036080;AVSL NAV Tiltak Oslo;;;;;036080;AVSL NAV Tiltak Oslo;;;03.12.2013;N;;17.09.2021;;21.08.2017;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB98;Avsluttede ksteder Oslo;037080;AVSL NAV Jobbservice Oslo;;;;;037080;AVSL NAV Jobbservice Oslo;;;03.12.2013;N;;17.09.2021;;21.08.2017;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB99;Spesialiserte kostnadssteder Oslo;038330;NAV egne ansatte Oslo;;;;9451986;038330;NAV egne ansatte Oslo;Fylkeskontor;;05.02.2020;N;;;;26.01.2023;;038330;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB98;Avsluttede ksteder Oslo;038400;AVSL NAV Integrering Oslo;;;;;038400;AVSL NAV Integrering Oslo;;;03.12.2013;N;01.05.2016;17.09.2021;;29.05.2018;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB98;Avsluttede ksteder Oslo;038500;AVSL NAV Kundesenter Oslo;;;;;038500;AVSL NAV Kundesenter Oslo;;;03.12.2013;N;;17.09.2021;;21.04.2016;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB01;Region Oslo;038700;NAV Tiltak Oslo;;;;;038700;NAV Tiltak Oslo;Fylkeskontor;0387000;03.12.2013;N;;;;26.01.2023;;038700;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB99;Spesialiserte kostnadssteder Oslo;038900;UR NAV forvaltning Oslo // arbeid;;;;;038900;UR NAV forvaltning Oslo // arbeid;Fylkeskontor;;03.12.2013;N;;;;30.11.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB01;Region Oslo;039000;NAV Oslo;;;;;039000;NAV Oslo;Fylkesledelse;0390000;03.12.2013;N;;;;26.01.2023;;039000;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB01;Region Oslo;039100;NAV Oslo prosjekt;;;;;039100;NAV Oslo prosjekt;Fylkeskontor;0391000;03.12.2013;N;;;;23.01.2023;;039100;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB01;Region Oslo;039101;Fylkesdirektør (sentralt anvist);;;;;039101;Fylkesdirektør NAV Oslo (sentralt anvist);Fylkeskontor;0391010;03.12.2013;N;;;;21.09.2022;;039101;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB01;Region Oslo;039200;NAV Oslo felles;;;;;039200;NAV Oslo felles;Fylkeskontor;;03.12.2013;N;;;;26.01.2023;;039200;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB01;Region Oslo;039300;NAV Oppfølging utland;;;;;039300;NAV Oppfølging utland;Fylkeskontor;0393000;03.12.2013;N;;;;26.01.2023;;039300;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB01;Region Oslo;039400;NAV Oslo serviceenhet;;;;;039400;NAV Oslo serviceenhet;Fylkeskontor;0394000;03.12.2013;N;;;;25.01.2023;;039400;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB01;Region Oslo;039610;NAV Arbeid og helse Oslo;;;;;039610;NAV Arbeid og helse Oslo;Fylkeskontor;0396100;03.12.2013;N;;;;23.01.2023;;039610;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEB;Oslo;BEB01;Region Oslo;039900;NAV arbeidslivssenteret i Oslo;;;;;039900;NAV arbeidslivssenteret i Oslo;Fylkeskontor;0399000;03.12.2013;N;;;;26.01.2023;;039900;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC02;NAV Kongsvinger;040200;NAV Kongsvinger;;;;;040200;NAV Kongsvinger;NAV-kontor;0402000;03.12.2013;N;;;;26.01.2023;;040200;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC98;Avsluttede ksteder Innlandet;040280;AVSL NAV Kongsvinger arbeid;;;;;040280;AVSL NAV Kongsvinger arbeid;;;03.12.2013;N;;16.05.2017;;21.04.2016;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC03;NAV Hamar;040300;NAV Hamar;;;;;040300;NAV Hamar;NAV-kontor;0403000;03.12.2013;N;;;;26.01.2023;;040300;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC04;NAV Ringsaker;041200;NAV Ringsaker;;;;;041200;NAV Ringsaker;NAV-kontor;0412000;03.12.2013;N;;;;26.01.2023;;041200;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC98;Avsluttede ksteder Innlandet;041280;AVSL NAV Brummundal arbeid;;;;;041280;AVSL NAV Brummundal arbeid;;;03.12.2013;N;;27.09.2021;;21.04.2016;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC05;NAV Løten;041500;NAV Løten;;;;;041500;NAV Løten;NAV-kontor;0415000;03.12.2013;N;;;;26.01.2023;;041500;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC06;NAV Stange;041700;NAV Stange;;;;;041700;NAV Stange;NAV-kontor;0417000;03.12.2013;N;;;;26.01.2023;;041700;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC07;NAV Nord-Odal;041800;NAV Nord-Odal;;;;;041800;NAV Nord-Odal;NAV-kontor;0418000;03.12.2013;N;;;;20.01.2023;;041800;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC08;NAV Sør-Odal;041900;NAV Sør-Odal;;;;;041900;NAV Sør-Odal;NAV-kontor;0419000;03.12.2013;N;;;;25.01.2023;;041900;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC09;NAV Odal;041950;NAV Odal;;;;;041950;NAV Odal;NAV-kontor;0419500;04.05.2020;N;;;;24.01.2023;;041950;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC10;NAV Eidskog;042000;NAV Eidskog;;;;;042000;NAV Eidskog;NAV-kontor;0420000;03.12.2013;N;;;;26.01.2023;;042000;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC11;NAV Grue;042300;NAV Grue;;;;;042300;NAV Grue;NAV-kontor;0423000;03.12.2013;N;;;;26.01.2023;;042300;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC12;NAV Åsnes;042500;NAV Åsnes;;;;;042500;NAV Åsnes;NAV-kontor;0425000;03.12.2013;N;;;;26.01.2023;;042500;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC13;NAV Våler i Solør;042600;NAV Våler i Solør;;;;;042600;NAV Våler i Solør;NAV-kontor;0426000;03.12.2013;N;;;;26.01.2023;;042600;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC14;NAV Elverum;042700;NAV Elverum;;;;;042700;NAV Elverum;NAV-kontor;0427000;03.12.2013;N;;;;26.01.2023;;042700;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC15;NAV Trysil;042800;NAV Trysil;;;;;042800;NAV Trysil;NAV-kontor;0428000;03.12.2013;N;;;;26.01.2023;;042800;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC16;NAV Åmot;042900;NAV Åmot;;;;;042900;NAV Åmot;NAV-kontor;0429000;03.12.2013;N;;;;25.01.2023;;042900;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC17;NAV Stor-Elvdal;043000;NAV Stor-Elvdal;;;;;043000;NAV Stor-Elvdal;NAV-kontor;0430000;03.12.2013;N;;;;24.01.2023;;043000;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC18;NAV Rendalen;043200;NAV Rendalen;;;;;043200;NAV Rendalen;NAV-kontor;;03.12.2013;N;;;;21.11.2022;;043200;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC19;NAV Engerdal;043400;NAV Engerdal;;;;;043400;NAV Engerdal;NAV-kontor;;03.12.2013;N;;;;23.01.2023;;043400;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC20;NAV Tolga;043600;NAV Tolga;;;;;043600;NAV Tolga;NAV-kontor;;03.12.2013;N;;;;10.03.2022;;043600;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC98;Avsluttede ksteder Innlandet;043700;AVSL NAV Tynset;;;;;043700;AVSL NAV Tynset;;;03.12.2013;N;;19.04.2022;;29.11.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC21;NAV Nord-Østerdal;043750;NAV Nord-Østerdal;;;;;043750;NAV Nord-Østerdal;NAV-kontor;0437500;17.01.2018;N;;;;26.01.2023;;043750;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC22;NAV Alvdal;043800;NAV Alvdal;;;;;043800;NAV Alvdal;NAV-kontor;;03.12.2013;N;;;;25.10.2022;;043800;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC23;NAV Folldal;043900;NAV Folldal;;;;;043900;NAV Folldal;NAV-kontor;;03.12.2013;N;;;;30.06.2022;;043900;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC98;Avsluttede ksteder Innlandet;044100;AVSL NAV Os i Østedalen;;;;;044100;AVSL NAV Os i Østedalen;;;03.12.2013;N;;27.09.2021;;08.05.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC99;Spesialiserte kostnadssteder Innlandet;047600;NAV Sykefraværssenter Hamarregionen (kø);;;;1069186;047600;NAV Sykefraværssenter Hamarregionen (kø);Fylkeskontor;;16.04.2021;N;;;;12.12.2022;;047600;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC01;Region Innlandet;048010;NAV Innlandet;;;;;048010;NAV Innlandet;Fylkesledelse;0480100;05.12.2018;N;;;;26.01.2023;;048010;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC01;Region Innlandet;048011;Fylkesdirektør sentralt anvist;;;;;048011;Fylkesdirektør NAV Innlandet sentralt anvist;Fylkeskontor;;05.12.2018;N;;;;19.01.2023;;048011;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC98;Avsluttede ksteder Innlandet;048020;AVSL NAV Samfunnsutvikling Innlandet;;;;;048020;AVSL NAV Samfunnsutvikling Innlandet;;;05.12.2018;N;;27.09.2021;;01.04.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC98;Avsluttede ksteder Innlandet;048030;AVSL NAV Organisasjonsutvikling Innlandet;;;;;048030;AVSL NAV Organisasjonsutvikling Innlandet;;;05.12.2018;N;;27.09.2021;;29.03.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC98;Avsluttede ksteder Innlandet;048040;AVSL NAV Tjenesteutvikling Stab Innlandet;;;;;048040;AVSL NAV Tjenesteutvikling Stab Innlandet;;;05.12.2018;N;;27.09.2021;;13.02.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC01;Region Innlandet;048090;NAV Innlandet felles;;;;;048090;NAV Innlandet felles;Fylkeskontor;;06.12.2018;N;;;;26.01.2023;;048090;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC99;Spesialiserte kostnadssteder Innlandet;048330;NAV egne ansatte Innlandet;;;;126058;048330;NAV egne ansatte Innlandet;Fylkeskontor;;05.02.2020;N;;;;23.01.2023;;048330;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC99;Spesialiserte kostnadssteder Innlandet;048700;NAV Tiltak Innlandet;;;;3813818;048700;NAV Tiltak Innlandet;Fylkeskontor;;05.12.2018;N;;;;12.01.2023;;048700;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC99;Spesialiserte kostnadssteder Innlandet;048900;UR NAV forvaltning Hedmark;;;;;048900;UR NAV forvaltning Hedmark;Fylkeskontor;;03.12.2013;N;;;;29.11.2022;;048900;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC98;Avsluttede ksteder Innlandet;049000;AVSL NAV HEDMARK FYLKESLEDD;;;;;049000;AVSL NAV HEDMARK FYLKESLEDD;;;03.12.2013;N;;27.09.2021;;22.12.2020;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC98;Avsluttede ksteder Innlandet;049100;AVSL Fylkesledelse;;;;;049100;AVSL Fylkesledelse;;;03.12.2013;N;;27.09.2021;;16.01.2020;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC98;Avsluttede ksteder Innlandet;049101;AVSL Fylkesdirektør (sentralt anvist);;;;;049101;AVSL Fylkesdirektør (sentralt anvist);;;03.12.2013;N;;27.09.2021;;11.01.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC98;Avsluttede ksteder Innlandet;049200;AVSL Avdeling for styring og spesialenheter;;;;;049200;AVSL Avdeling for styring og spesialenheter;;;03.12.2013;N;;27.09.2021;;07.09.2017;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC01;Region Innlandet;049210;NAV Rådgivende overleger Innlandet;;;;;049210;NAV Rådgivende overleger Innlandet;Fylkeskontor;0492100;05.12.2018;N;;;;26.01.2023;;049210;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC98;Avsluttede ksteder Innlandet;049300;AVSL Avdeling for utvikling og oppfølging;;;;;049300;AVSL Avdeling for utvikling og oppfølging;;;03.12.2013;N;;27.09.2021;;21.08.2017;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC98;Avsluttede ksteder Innlandet;049400;AVSL NAV marked og virkemidler;;;;;049400;AVSL NAV marked og virkemidler;;;03.12.2013;N;;27.09.2021;;03.04.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC98;Avsluttede ksteder Innlandet;049450;AVSL NAV marked Hedmark;;;;;049450;AVSL NAV marked Hedmark;;;31.05.2016;N;;27.09.2021;;31.05.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC98;Avsluttede ksteder Innlandet;049500;AVSL NAV rådgivning  og virkemidler;;;;;049500;AVSL NAV rådgivning  og virkemidler;;;03.12.2013;N;;27.09.2021;;05.09.2017;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC98;Avsluttede ksteder Innlandet;049510;AVSL DRIFT;;;;;049510;AVSL DRIFT;;;03.12.2013;N;;28.03.2014;;27.03.2014;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC01;Region Innlandet;049600;NAV Arbeidspsykologisk og pedagogisk rådgivning Innlandet;;;;;049600;NAV Arbeidspsykologisk og pedagogisk rådgivning Innlandet;Fylkeskontor;0496000;03.12.2013;N;;;;26.01.2023;;049600;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC99;Spesialiserte kostnadssteder Innlandet;049610;NAV arbeidsrådgivning Hedmark;;;;104010;049610;NAV arbeidsrådgivning Hedmark;;;03.12.2013;N;;;;29.03.2017;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC01;Region Innlandet;049900;NAV Arbeidslivssenter Innlandet;;;;;049900;NAV Arbeidslivssenter Innlandet;Fylkeskontor;0499000;03.12.2013;N;;;;26.01.2023;;049900;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC24;NAV Lillehammer-Gausdal;050100;NAV Lillehammer;;;;;050100;NAV Lillehammer;NAV-kontor;;03.12.2013;N;;;;26.01.2023;;050100;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC24;NAV Lillehammer-Gausdal;050150;NAV Lillehammer-Gausdal;;;;;050150;NAV Lillehammer-Gausdal;NAV-kontor;0501500;16.11.2016;N;;;;26.01.2023;;050150;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEC;Innlandet;BEC98;Avsluttede ksteder Innlandet;050190;AVSL NAV Lillehammer - eksterne prosjekt;;;;;050190;AVSL NAV Lillehammer - eksterne prosjekt;;;10.12.2014;N;15.12.2014;27.09.2021;;28.12.2018;;#I/T;;;;;
